restaurant_id,restaurant_name,date,date_dt,year,month,day_of_week,is_weekend,is_holiday,holiday_name,covers,seasonality_factor,ingredient_id,ingredient_name,unit,unit_cost,inventory_start,qty_used,stockout_qty,inventory_end,on_order_qty,inventory_position,lead_time_days,avg_daily_usage_7d,avg_daily_usage_28d,avg_daily_usage_56d,projected_demand_leadtime,reorder_point,target_stock_level_S,restock_today_label,order_qty,num_menu_items_using,avg_qty_per_item,min_qty_per_item,max_qty_per_item,menu_items_list,units_sold_items_using_ing,revenue_items_using_ing,top_menu_item_by_ing_usage,top_menu_item_ing_qty_used,qty_in_grams,inventory_in_grams,inventory_start_grams,cost_per_gram,inventory_value,daily_cost,waste_cost,inventory_level
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I03,Brioche Bun,bun,0.45,391.351,57.0,0.0,334.351,0.0,334.351,3,51.857,51.857,51.857,155.571,189.709,811.995,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,57,770.43,Classic Burger,39.0,2850.0,16717.55,19567.55,0.009000000000000001,150.45795,25.650000000000002,0.0,16717.55
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I08,Pickles,g,0.006,7459.297,855.0,0.0,6604.297,0.0,6604.297,2,777.857,777.857,777.857,1555.714,2148.019,13815.876,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,57,770.43,Classic Burger,585.0,855.0,6604.297,7459.297,0.006,39.625782,5.13,0.0,6604.297
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I09,House Sauce,g,0.008,10262.122,1050.0,0.0,9212.122,0.0,9212.122,4,922.857,922.857,922.857,3691.429,4635.166,12940.881,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,57,770.43,Classic Burger,780.0,1050.0,9212.122,10262.122,0.008,73.69697599999999,8.4,0.0,9212.122
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I15,Pizza Dough,dough,0.85,251.168,24.0,0.0,227.168,0.0,227.168,5,24.571,24.571,24.571,122.857,143.536,438.393,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,24,383.76,Margherita Pizza,24.0,7200.0,68150.40000000001,75350.40000000001,0.002833333333333333,193.0928,20.4,0.0,68150.40000000001
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I17,Mozzarella,g,0.013,28475.604,2640.0,0.0,25835.604,0.0,25835.604,3,2702.857,2702.857,2702.857,8108.571,9811.921,31434.778,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,24,383.76,Margherita Pizza,2640.0,2640.0,25835.604,28475.604,0.013,335.862852,34.32,0.0,25835.604
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I20,White Fish,g,0.02,52018.366,1320.0,0.0,50698.366,0.0,50698.366,6,2228.571,2228.571,2228.571,13371.429,15991.984,36049.127,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),11,159.39,Fish Tacos (3),1320.0,1320.0,50698.366,52018.366,0.02,1013.9673200000001,26.400000000000002,0.0,50698.366
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I22,Cabbage,g,0.004,13219.705,890.0,0.0,12329.705,0.0,12329.705,3,1314.286,1314.286,1314.286,3942.857,5082.507,16911.078,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),29,384.21,Chicken Sandwich,450.0,890.0,12329.705,13219.705,0.004,49.31882,3.56,0.0,12329.705
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I25,Potatoes,g,0.002,65570.002,8060.0,0.0,57510.002,0.0,57510.002,1,8522.857,8522.857,8522.857,8522.857,12482.092,114756.378,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,43,534.57,French Fries,4860.0,8060.0,57510.002,65570.002,0.002,115.020004,16.12,0.0,57510.002
R001,Sample Bistro,2023-01-07,2023-01-07,2023,1,5,1,0,,235,0.8207472918606487,I44,Sirloin Steak,g,0.022,33442.284,3840.0,0.0,29602.284,0.0,29602.284,4,2914.286,2914.286,2914.286,11657.143,13792.633,40021.204,0,0.0,1,240.0,240.0,240.0,Steak Frites,16,399.84,Steak Frites,3840.0,3840.0,29602.284,33442.284,0.022,651.2502479999999,84.47999999999999,0.0,29602.284
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I01,Beef Patty,patty,1.9,175.787,36.0,0.0,139.787,0.0,139.787,4,26.714,29.875,29.875,119.5,151.577,480.202,1,331.584,1,1.0,1.0,1.0,Classic Burger,36,503.64,Classic Burger,36.0,5400.0,20968.05,26368.05,0.012666666666666666,265.5953,68.39999999999999,0.0,20968.05
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I03,Brioche Bun,bun,0.45,334.351,59.0,0.0,275.351,0.0,275.351,3,45.571,52.75,52.75,158.25,192.976,825.976,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,59,790.91,Classic Burger,36.0,2950.0,13767.55,16717.55,0.009000000000000001,123.90795000000001,26.550000000000004,0.0,13767.55
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I08,Pickles,g,0.006,6604.297,885.0,0.0,5719.297,0.0,5719.297,2,683.571,791.25,791.25,1582.5,2185.003,14053.753,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,59,790.91,Classic Burger,540.0,885.0,5719.297,6604.297,0.006,34.315782,5.3100000000000005,0.0,5719.297
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I09,House Sauce,g,0.008,9212.122,1065.0,0.0,8147.122,0.0,8147.122,4,817.143,940.625,940.625,3762.5,4724.408,13190.033,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,59,790.91,Classic Burger,720.0,1065.0,8147.122,9212.122,0.008,65.17697600000001,8.52,0.0,8147.122
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I15,Pizza Dough,dough,0.85,227.168,13.0,0.0,214.168,0.0,214.168,5,18.286,23.125,23.125,115.625,135.086,412.586,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,13,207.87,Margherita Pizza,13.0,3900.0,64250.4,68150.40000000001,0.002833333333333333,182.0428,11.049999999999999,0.0,64250.4
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I17,Mozzarella,g,0.013,25835.604,1430.0,0.0,24405.604,0.0,24405.604,3,2011.429,2543.75,2543.75,7631.25,9234.33,29584.33,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,13,207.87,Margherita Pizza,1430.0,1430.0,24405.604,25835.604,0.013,317.272852,18.59,0.0,24405.604
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I20,White Fish,g,0.02,50698.366,4080.0,0.0,46618.366,0.0,46618.366,6,2228.571,2460.0,2460.0,14760.0,17652.69,39792.69,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),34,492.66,Fish Tacos (3),4080.0,4080.0,46618.366,50698.366,0.02,932.3673200000001,81.60000000000001,0.0,46618.366
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I22,Cabbage,g,0.004,12329.705,1935.0,0.0,10394.705,0.0,10394.705,3,1214.286,1391.875,1391.875,4175.625,5382.554,17909.429,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),57,779.93,Fish Tacos (3),1360.0,1935.0,10394.705,12329.705,0.004,41.57882,7.74,0.0,10394.705
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I25,Potatoes,g,0.002,57510.002,11400.0,0.0,46110.002,0.0,46110.002,1,8500.0,8882.5,8882.5,8882.5,13008.805,119598.805,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,62,549.38,French Fries,9000.0,11400.0,46110.002,57510.002,0.002,92.220004,22.8,0.0,46110.002
R001,Sample Bistro,2023-01-08,2023-01-08,2023,1,6,1,0,,227,0.8217102605357961,I44,Sirloin Steak,g,0.022,29602.284,2880.0,0.0,26722.284,0.0,26722.284,4,2640.0,2910.0,2910.0,11640.0,13772.349,39962.349,0,0.0,1,240.0,240.0,240.0,Steak Frites,12,299.88,Steak Frites,2880.0,2880.0,26722.284,29602.284,0.022,587.8902479999999,63.36,0.0,26722.284
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I01,Beef Patty,patty,1.9,139.787,17.0,0.0,122.787,331.584,454.371,4,25.857,28.444,28.444,113.778,144.319,457.208,0,0.0,1,1.0,1.0,1.0,Classic Burger,17,237.83,Classic Burger,17.0,2550.0,18418.05,20968.05,0.012666666666666666,233.2953,32.3,0.0,18418.05
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I03,Brioche Bun,bun,0.45,275.351,43.0,0.0,232.351,0.0,232.351,3,45.571,51.667,51.667,155.0,189.013,809.013,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,43,562.57,Chicken Sandwich,26.0,2150.0,11617.55,13767.55,0.009000000000000001,104.55795,19.35,0.0,11617.55
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I08,Pickles,g,0.006,5719.297,645.0,0.0,5074.297,0.0,5074.297,2,683.571,775.0,775.0,1550.0,2140.129,13765.129,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,43,562.57,Chicken Sandwich,390.0,645.0,5074.297,5719.297,0.006,30.445781999999998,3.87,0.0,5074.297
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I09,House Sauce,g,0.008,8147.122,730.0,0.0,7417.122,0.0,7417.122,4,812.857,917.222,917.222,3668.889,4606.864,12861.864,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,43,562.57,Chicken Sandwich,390.0,730.0,7417.122,8147.122,0.008,59.33697600000001,5.84,0.0,7417.122
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I15,Pizza Dough,dough,0.85,214.168,17.0,0.0,197.168,0.0,197.168,5,18.143,22.444,22.444,112.222,131.111,400.444,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,17,271.83,Margherita Pizza,17.0,5100.0,59150.4,64250.4,0.002833333333333333,167.59279999999998,14.45,0.0,59150.4
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I17,Mozzarella,g,0.013,24405.604,1870.0,0.0,22535.604,0.0,22535.604,3,1995.714,2468.889,2468.889,7406.667,8962.569,28713.68,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,17,271.83,Margherita Pizza,1870.0,1870.0,22535.604,24405.604,0.013,292.962852,24.31,0.0,22535.604
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I20,White Fish,g,0.02,46618.366,1800.0,0.0,44818.366,0.0,44818.366,6,2177.143,2386.667,2386.667,14320.0,17126.458,38606.458,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),15,217.35,Fish Tacos (3),1800.0,1800.0,44818.366,46618.366,0.02,896.3673200000001,36.0,0.0,44818.366
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I22,Cabbage,g,0.004,10394.705,1250.0,0.0,9144.705,0.0,9144.705,3,1218.571,1376.111,1376.111,4128.333,5321.594,17706.594,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),41,542.09,Chicken Sandwich,650.0,1250.0,9144.705,10394.705,0.004,36.57882,5.0,0.0,9144.705
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I25,Potatoes,g,0.002,46110.002,7480.0,0.0,38630.002,0.0,38630.002,1,8960.0,8726.667,8726.667,8726.667,12780.58,117500.58,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,40,479.6,French Fries,4680.0,7480.0,38630.002,46110.002,0.002,77.26000400000001,14.96,0.0,38630.002
R001,Sample Bistro,2023-01-09,2023-01-09,2023,1,0,0,0,,173,0.8227029562148604,I44,Sirloin Steak,g,0.022,26722.284,3360.0,0.0,23362.284,0.0,23362.284,4,2914.286,2960.0,2960.0,11840.0,14008.988,40648.988,0,0.0,1,240.0,240.0,240.0,Steak Frites,14,349.86,Steak Frites,3360.0,3360.0,23362.284,26722.284,0.022,513.970248,73.92,0.0,23362.284
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I01,Beef Patty,patty,1.9,122.787,32.0,0.0,90.787,331.584,422.371,4,28.429,28.8,28.8,115.2,154.693,471.493,0,0.0,1,1.0,1.0,1.0,Classic Burger,32,447.68,Classic Burger,32.0,4800.0,13618.050000000001,18418.05,0.012666666666666666,172.49530000000001,60.8,0.0,13618.050000000001
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I03,Brioche Bun,bun,0.45,232.351,55.0,0.0,177.351,0.0,177.351,3,47.571,52.0,52.0,156.0,197.357,821.357,1,663.762,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,55,734.95,Classic Burger,32.0,2750.0,8867.55,11617.55,0.009000000000000001,79.80795,24.750000000000004,0.0,8867.55
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I08,Pickles,g,0.006,5074.297,825.0,0.0,4249.297,0.0,4249.297,2,713.571,780.0,780.0,1560.0,2277.55,13977.55,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,55,734.95,Classic Burger,480.0,825.0,4249.297,5074.297,0.006,25.495782,4.95,0.0,4249.297
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I09,House Sauce,g,0.008,7417.122,985.0,0.0,6432.122,0.0,6432.122,4,855.714,924.0,924.0,3696.0,4824.287,13140.287,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,55,734.95,Classic Burger,640.0,985.0,6432.122,7417.122,0.008,51.456976000000004,7.88,0.0,6432.122
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I15,Pizza Dough,dough,0.85,197.168,13.0,0.0,184.168,0.0,184.168,5,16.857,21.5,21.5,107.5,142.745,400.745,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,13,207.87,Margherita Pizza,13.0,3900.0,55250.4,59150.4,0.002833333333333333,156.5428,11.049999999999999,0.0,55250.4
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I17,Mozzarella,g,0.013,22535.604,1430.0,0.0,21105.604,0.0,21105.604,3,1854.286,2365.0,2365.0,7095.0,9998.183,28918.183,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,13,207.87,Margherita Pizza,1430.0,1430.0,21105.604,22535.604,0.013,274.37285199999997,18.59,0.0,21105.604
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I20,White Fish,g,0.02,44818.366,2880.0,0.0,41938.366,0.0,41938.366,6,2211.429,2436.0,2436.0,14616.0,18271.789,40195.789,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),24,347.76,Fish Tacos (3),2880.0,2880.0,41938.366,44818.366,0.02,838.76732,57.6,0.0,41938.366
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I22,Cabbage,g,0.004,9144.705,1535.0,0.0,7609.705,0.0,7609.705,3,1215.714,1392.0,1392.0,4176.0,5733.639,18261.639,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),47,635.03,Fish Tacos (3),960.0,1535.0,7609.705,9144.705,0.004,30.43882,6.140000000000001,0.0,7609.705
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I25,Potatoes,g,0.002,38630.002,6300.0,0.0,32330.002,0.0,32330.002,1,8848.571,8484.0,8484.0,8484.0,12066.302,113874.302,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,34,349.66,French Fries,4500.0,6300.0,32330.002,38630.002,0.002,64.660004,12.6,0.0,32330.002
R001,Sample Bistro,2023-01-10,2023-01-10,2023,1,1,0,0,,161,0.8237251446829238,I44,Sirloin Steak,g,0.022,23362.284,2160.0,0.0,21202.284,0.0,21202.284,4,2811.429,2880.0,2880.0,11520.0,14020.87,39940.87,0,0.0,1,240.0,240.0,240.0,Steak Frites,9,224.91,Steak Frites,2160.0,2160.0,21202.284,23362.284,0.022,466.450248,47.519999999999996,0.0,21202.284
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I01,Beef Patty,patty,1.9,90.787,23.0,0.0,67.787,331.584,399.371,4,28.429,28.273,28.273,113.091,151.216,462.216,0,0.0,1,1.0,1.0,1.0,Classic Burger,23,321.77,Classic Burger,23.0,3450.0,10168.050000000001,13618.050000000001,0.012666666666666666,128.7953,43.699999999999996,0.0,10168.050000000001
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I03,Brioche Bun,bun,0.45,177.351,37.0,0.0,140.351,663.762,804.113,3,46.0,50.636,50.636,151.909,192.46,800.097,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,37,496.63,Classic Burger,23.0,1850.0,7017.55,8867.55,0.009000000000000001,63.15795000000001,16.650000000000002,0.0,7017.55
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I08,Pickles,g,0.006,4249.297,555.0,0.0,3694.297,0.0,3694.297,2,690.0,759.545,759.545,1519.091,2222.671,13615.853,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,37,496.63,Classic Burger,345.0,555.0,3694.297,4249.297,0.006,22.165782,3.33,0.0,3694.297
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I09,House Sauce,g,0.008,6432.122,670.0,0.0,5762.122,0.0,5762.122,4,832.143,900.909,900.909,3603.636,4707.836,12816.018,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,37,496.63,Classic Burger,460.0,670.0,5762.122,6432.122,0.008,46.096976000000005,5.36,0.0,5762.122
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I15,Pizza Dough,dough,0.85,184.168,29.0,0.0,155.168,0.0,155.168,5,17.571,22.182,22.182,110.909,145.054,411.235,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,29,463.71,Margherita Pizza,29.0,8700.0,46550.4,55250.4,0.002833333333333333,131.8928,24.65,0.0,46550.4
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I17,Mozzarella,g,0.013,21105.604,3190.0,0.0,17915.604,0.0,17915.604,3,1932.857,2440.0,2440.0,7320.0,10132.555,29652.555,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,29,463.71,Margherita Pizza,3190.0,3190.0,17915.604,21105.604,0.013,232.90285199999997,41.47,0.0,17915.604
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I20,White Fish,g,0.02,41938.366,1080.0,0.0,40858.366,0.0,40858.366,6,2074.286,2312.727,2312.727,13876.364,17682.212,38496.758,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),9,130.41,Fish Tacos (3),1080.0,1080.0,40858.366,41938.366,0.02,817.16732,21.6,0.0,40858.366
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I22,Cabbage,g,0.004,7609.705,710.0,0.0,6899.705,0.0,6899.705,3,1130.714,1330.0,1330.0,3990.0,5579.598,17549.598,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),23,305.27,Fish Tacos (3),360.0,710.0,6899.705,7609.705,0.004,27.59882,2.84,0.0,6899.705
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I25,Potatoes,g,0.002,32330.002,6760.0,0.0,25570.002,0.0,25570.002,1,8231.429,8327.273,8327.273,8327.273,11828.021,111755.294,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,37,284.63,French Fries,5760.0,6760.0,25570.002,32330.002,0.002,51.140004000000005,13.52,0.0,25570.002
R001,Sample Bistro,2023-01-11,2023-01-11,2023,1,2,0,0,,185,0.82477658290624,I44,Sirloin Steak,g,0.022,21202.284,1200.0,0.0,20002.284,0.0,20002.284,4,2502.857,2727.273,2727.273,10909.091,13569.428,38114.883,0,0.0,1,240.0,240.0,240.0,Steak Frites,5,124.95,Steak Frites,1200.0,1200.0,20002.284,21202.284,0.022,440.05024799999995,26.4,0.0,20002.284
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I01,Beef Patty,patty,1.9,399.371,19.0,0.0,380.371,0.0,380.371,4,26.571,27.5,27.5,110.0,147.637,450.137,0,0.0,1,1.0,1.0,1.0,Classic Burger,19,265.81,Classic Burger,19.0,2850.0,57055.649999999994,59905.649999999994,0.012666666666666666,722.7049,36.1,0.0,57055.649999999994
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I03,Brioche Bun,bun,0.45,140.351,42.0,0.0,98.351,663.762,762.113,3,46.429,49.917,49.917,149.75,188.927,787.927,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,42,553.08,Chicken Sandwich,23.0,2100.0,4917.55,7017.55,0.009000000000000001,44.25795000000001,18.900000000000002,0.0,4917.55
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I08,Pickles,g,0.006,3694.297,630.0,0.0,3064.297,0.0,3064.297,2,696.429,748.75,748.75,1497.5,2177.229,13408.479,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,42,553.08,Chicken Sandwich,345.0,630.0,3064.297,3694.297,0.006,18.385782,3.7800000000000002,0.0,3064.297
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I09,House Sauce,g,0.008,5762.122,725.0,0.0,5037.122,0.0,5037.122,4,829.286,886.25,886.25,3545.0,4615.102,12591.352,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,42,553.08,Classic Burger,380.0,725.0,5037.122,5762.122,0.008,40.296976,5.8,0.0,5037.122
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I15,Pizza Dough,dough,0.85,155.168,37.0,0.0,118.168,0.0,118.168,5,21.0,23.417,23.417,117.083,151.734,432.734,1,339.367,1,1.0,1.0,1.0,Margherita Pizza,37,591.63,Margherita Pizza,37.0,11100.0,35450.4,46550.4,0.002833333333333333,100.44279999999999,31.449999999999996,0.0,35450.4
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I17,Mozzarella,g,0.013,17915.604,4070.0,0.0,13845.604,0.0,13845.604,3,2310.0,2575.833,2575.833,7727.5,10581.775,31188.441,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,37,591.63,Margherita Pizza,4070.0,4070.0,13845.604,17915.604,0.013,179.99285199999997,52.91,0.0,13845.604
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I20,White Fish,g,0.02,40858.366,1800.0,0.0,39058.366,0.0,39058.366,6,2074.286,2270.0,2270.0,13620.0,17305.915,37735.915,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),15,217.35,Fish Tacos (3),1800.0,1800.0,39058.366,40858.366,0.02,781.16732,36.0,0.0,39058.366
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I22,Cabbage,g,0.004,6899.705,1175.0,0.0,5724.705,0.0,5724.705,3,1187.857,1317.083,1317.083,3951.25,5478.203,17331.953,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),38,504.62,Fish Tacos (3),600.0,1175.0,5724.705,6899.705,0.004,22.89882,4.7,0.0,5724.705
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I25,Potatoes,g,0.002,25570.002,5940.0,0.0,19630.002,0.0,19630.002,1,7651.429,8128.333,8128.333,8128.333,11632.307,109172.307,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,32,339.68,French Fries,4140.0,5940.0,19630.002,25570.002,0.002,39.260004,11.88,0.0,19630.002
R001,Sample Bistro,2023-01-12,2023-01-12,2023,1,3,0,0,,184,0.8258570191010608,I44,Sirloin Steak,g,0.022,20002.284,2160.0,0.0,17842.284,0.0,17842.284,4,2640.0,2680.0,2680.0,10720.0,13295.707,37415.707,0,0.0,1,240.0,240.0,240.0,Steak Frites,9,224.91,Steak Frites,2160.0,2160.0,17842.284,20002.284,0.022,392.530248,47.519999999999996,0.0,17842.284
R001,Sample Bistro,2023-01-13,2023-01-13,2023,1,4,0,0,,175,0.8269661928050804,I01,Beef Patty,patty,1.9,380.371,29.0,0.0,351.371,0.0,351.371,4,27.857,27.615,27.615,110.462,146.65,450.419,0,0.0,1,1.0,1.0,1.0,Classic Burger,29,405.71,Classic Burger,29.0,4350.0,52705.649999999994,57055.649999999994,0.012666666666666666,667.6048999999999,55.1,0.0,52705.649999999994
R001,Sample Bistro,2023-01-13,2023-01-13,2023,1,4,0,0,,175,0.8269661928050804,I03,Brioche Bun,bun,0.45,762.113,40.0,0.0,722.113,0.0,722.113,3,47.571,49.154,49.154,147.462,185.545,775.392,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,40,543.1,Classic Burger,29.0,2000.0,36105.65,38105.65,0.009000000000000001,324.95085000000006,18.000000000000004,0.0,36105.65
R001,Sample Bistro,2023-01-13,2023-01-13,2023,1,4,0,0,,175,0.8269661928050804,I08,Pickles,g,0.006,3064.297,600.0,0.0,2464.297,0.0,2464.297,2,713.571,737.308,737.308,1474.615,2135.382,13194.998,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,40,543.1,Classic Burger,435.0,600.0,2464.297,3064.297,0.006,14.785782000000001,3.6,0.0,2464.297
R001,Sample Bistro,2023-01-13,2023-01-13,2023,1,4,0,0,,175,0.8269661928050804,I09,House Sauce,g,0.008,5037.122,745.0,0.0,4292.122,0.0,4292.122,4,852.857,875.385,875.385,3501.538,4537.634,12416.095,1,8928.481,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,40,543.1,Classic Burger,580.0,745.0,4292.122,5037.122,0.008,34.336976,5.96,0.0,4292.122
R001,Sample Bistro,2023-01-13,2023-01-13,2023,1,4,0,0,,175,0.8269661928050804,I15,Pizza Dough,dough,0.85,118.168,28.0,0.0,90.168,339.367,429.535,5,23.0,23.769,23.769,118.846,152.314,437.544,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,28,447.72,Margherita Pizza,28.0,8400.0,27050.4,35450.4,0.002833333333333333,76.6428,23.799999999999997,0.0,27050.4
